algo,type,n,m,trial,time
dp-new,tree,46459,46458,2,0.006347185
dp-new,tree,49363,49362,0,0.006710950
dp-new,tree,49363,49362,1,0.006704018
dp-new,tree,49363,49362,2,0.006683136
dp-new,tree,52449,52448,0,0.007177903
dp-new,tree,52449,52448,1,0.007047990
dp-new,tree,52449,52448,2,0.007087217
dp-new,tree,55728,55727,0,0.007651872
dp-new,tree,55728,55727,1,0.007513244
dp-new,tree,55728,55727,2,0.007669309
dp-new,tree,59211,59210,0,0.008164170
dp-new,tree,59211,59210,1,0.008184820
dp-new,tree,59211,59210,2,0.008114465
dp-new,tree,62912,62911,0,0.008725154
dp-new,tree,62912,62911,1,0.008620354
dp-new,tree,62912,62911,2,0.008490656
dp-new,tree,66844,66843,0,0.009373322
dp-new,tree,66844,66843,1,0.009425788
dp-new,tree,66844,66843,2,0.009365273
dp-new,tree,71022,71021,0,0.010143583
dp-new,tree,71022,71021,1,0.010375358
dp-new,tree,71022,71021,2,0.010134300
dp-new,tree,75461,75460,0,0.010783917
dp-new,tree,75461,75460,1,0.010669346
dp-new,tree,75461,75460,2,0.010792879
dp-new,tree,80178,80177,0,0.011501134
dp-new,tree,80178,80177,1,0.011264519
dp-new,tree,80178,80177,2,0.011425471
dp-new,tree,85190,85189,0,0.012059875
dp-new,tree,85190,85189,1,0.012087352
dp-new,tree,85190,85189,2,0.012049944
dp-new,tree,90515,90514,0,0.012961115
dp-new,tree,90515,90514,1,0.012893787
dp-new,tree,90515,90514,2,0.012881307
dp-new,tree,96173,96172,0,0.013795943
dp-new,tree,96173,96172,1,0.013635417
dp-new,tree,96173,96172,2,0.013641740
dp-new,tree,102184,102183,0,0.014717923
dp-new,tree,102184,102183,1,0.014655667
dp-new,tree,102184,102183,2,0.014608833
dp-new,tree,114957,114956,0,0.017043410
dp-new,tree,114957,114956,1,0.016825054
dp-new,tree,114957,114956,2,0.016608000
dp-new,tree,129327,129326,0,0.018985479
dp-new,tree,129327,129326,1,0.018711229
dp-new,tree,129327,129326,2,0.018705424
dp-new,tree,145493,145492,0,0.022080950
dp-new,tree,145493,145492,1,0.021764692
dp-new,tree,145493,145492,2,0.021665108
dp-new,tree,163680,163679,0,0.025428896
dp-new,tree,163680,163679,1,0.024937142
dp-new,tree,163680,163679,2,0.025300108
dp-new,tree,184140,184139,0,0.028624031
dp-new,tree,184140,184139,1,0.028403948
dp-new,tree,184140,184139,2,0.028603989
dp-new,tree,207158,207157,0,0.032544583
dp-new,tree,207158,207157,1,0.032316969
dp-new,tree,207158,207157,2,0.032652417
dp-new,tree,233053,233052,0,0.037711208
dp-new,tree,233053,233052,1,0.036944431
dp-new,tree,233053,233052,2,0.037088042
dp-new,tree,262185,262184,0,0.044046250
dp-new,tree,262185,262184,1,0.043575153
dp-new,tree,262185,262184,2,0.043297528
dp-new,tree,294959,294958,0,0.050674146
dp-new,tree,294959,294958,1,0.049702194
dp-new,tree,294959,294958,2,0.049581444
dp-new,tree,331829,331828,0,0.055922375
dp-new,tree,331829,331828,1,0.056298792
dp-new,tree,331829,331828,2,0.056429541
dp-new,tree,373308,373307,0,0.065488916
dp-new,tree,373308,373307,1,0.065849208
dp-new,tree,373308,373307,2,0.066211896
dp-new,tree,419972,419971,0,0.073749959
dp-new,tree,419972,419971,1,0.073296625
dp-new,tree,419972,419971,2,0.074444646
dp-new,tree,472469,472468,0,0.084934917
dp-new,tree,472469,472468,1,0.084476396
dp-new,tree,472469,472468,2,0.084729000
dp-new,tree,531528,531527,0,0.097533167
dp-new,tree,531528,531527,1,0.100828500
dp-new,tree,531528,531527,2,0.096909938
dp-new,tree,597969,597968,0,0.111966250
dp-new,tree,597969,597968,1,0.112893833
dp-new,tree,597969,597968,2,0.113221042
dp-new,tree,672716,672715,0,0.132612625
dp-new,tree,672716,672715,1,0.128715500
dp-new,tree,672716,672715,2,0.128532791
dp-new,tree,756806,756805,0,0.148747333
dp-new,tree,756806,756805,1,0.148094500
dp-new,tree,756806,756805,2,0.146082000
dp-new,tree,851407,851406,0,0.167200959
dp-new,tree,851407,851406,1,0.165125709
dp-new,tree,851407,851406,2,0.164277917
dp-new,tree,957833,957832,0,0.188507042
dp-new,tree,957833,957832,1,0.197643541
dp-new,tree,957833,957832,2,0.189632625
dp-new,tree,1077563,1077562,0,0.226060375
dp-new,tree,1077563,1077562,1,0.229135750
dp-new,tree,1077563,1077562,2,0.221003291
dp-new,tree,1212259,1212258,0,0.261020333
dp-new,tree,1212259,1212258,1,0.261060458
dp-new,tree,1212259,1212258,2,0.262776458
dp-new,tree,1363792,1363791,0,0.312946292
dp-new,tree,1363792,1363791,1,0.301553500
dp-new,tree,1363792,1363791,2,0.306058000
dp-new,tree,1534266,1534265,0,0.360710584
dp-new,tree,1534266,1534265,1,0.364574250
dp-new,tree,1534266,1534265,2,0.342833875
dp-new,tree,1726050,1726049,0,0.421044042
dp-new,tree,1726050,1726049,1,0.421330334
dp-new,tree,1726050,1726049,2,0.438347250
dp-new,tree,1941807,1941806,0,0.494952500
dp-new,tree,1941807,1941806,1,0.492024084
dp-new,tree,1941807,1941806,2,0.491140041
dp-new,tree,2184533,2184532,0,0.607269792
dp-new,tree,2184533,2184532,1,0.608877750
dp-new,tree,2184533,2184532,2,0.599679833
dp-new,tree,2457600,2457599,0,0.725615250
dp-new,tree,2457600,2457599,1,0.718474167
dp-new,tree,2457600,2457599,2,0.710977417
dp-new,tree,2764800,2764799,0,0.868718166
dp-new,tree,2764800,2764799,1,0.844084625
dp-new,tree,2764800,2764799,2,0.845140958
dp-new,tree,3110400,3110399,0,0.995384792
dp-new,tree,3110400,3110399,1,1.000595750
dp-new,tree,3110400,3110399,2,0.998469959
dp-new,tree,3499200,3499199,0,1.158473291
dp-new,tree,3499200,3499199,1,1.160835959
dp-new,tree,3499200,3499199,2,1.159909458
