algo,type,n,m,trial,time
dp-old,tree,25334,25333,0,0.172180083
dp-old,tree,25334,25333,1,0.172905083
dp-old,tree,25334,25333,2,0.171569292
dp-old,tree,26918,26917,0,0.193922709
dp-old,tree,26918,26917,1,0.193720875
dp-old,tree,26918,26917,2,0.194456084
dp-old,tree,28601,28600,0,0.219595000
dp-old,tree,28601,28600,1,0.219064083
dp-old,tree,28601,28600,2,0.219678541
dp-old,tree,30389,30388,0,0.247491313
dp-old,tree,30389,30388,1,0.248626917
dp-old,tree,30389,30388,2,0.248027000
dp-old,tree,32289,32288,0,0.279439063
dp-old,tree,32289,32288,1,0.296389250
dp-old,tree,32289,32288,2,0.278809208
dp-old,tree,34308,34307,0,0.315054958
dp-old,tree,34308,34307,1,0.315041125
dp-old,tree,34308,34307,2,0.315562000
dp-old,tree,36453,36452,0,0.358453813
dp-old,tree,36453,36452,1,0.359064833
dp-old,tree,36453,36452,2,0.358529625
dp-old,tree,38732,38731,0,0.403928083
dp-old,tree,38732,38731,1,0.404116375
dp-old,tree,38732,38731,2,0.404589625
dp-old,tree,41153,41152,0,0.454355479
dp-old,tree,41153,41152,1,0.453733125
dp-old,tree,41153,41152,2,0.454980667
dp-old,tree,43726,43725,0,0.512317979
dp-old,tree,43726,43725,1,0.512132208
dp-old,tree,43726,43725,2,0.511583083
dp-old,tree,46459,46458,0,0.577298396
dp-old,tree,46459,46458,1,0.576802750
dp-old,tree,46459,46458,2,0.577154291
dp-old,tree,49363,49362,0,0.651477209
dp-old,tree,49363,49362,1,0.650910916
dp-old,tree,49363,49362,2,0.651773208
dp-old,tree,52449,52448,0,0.734537042
dp-old,tree,52449,52448,1,0.735243500
dp-old,tree,52449,52448,2,0.732740500
dp-old,tree,55728,55727,0,0.828401479
dp-old,tree,55728,55727,1,0.828376958
dp-old,tree,55728,55727,2,0.828262083
dp-old,tree,59211,59210,0,0.935118625
dp-old,tree,59211,59210,1,0.934524458
dp-old,tree,59211,59210,2,0.935890291
